,Brand Name,ID_Drug,Generic Name,Review,Rating,
182,Adderall XR ,2,amphetamine and dextroamphetamine,"""I was diagnosed with ADHD as a kid because I was our typical class clown that didn't do anything in class. My parents took me to the doctor and I was prescribed Adderall and it did what is was suppose to but I absolutely hated because instead of playing at recess I would just read a book, so I quit taking it. Fast forward to freshmen year in college I was completely overwhelmed with school so I went back got tested and they put me on Vyvanse, it did the job but I was so mad when I was on it, they switched be to Adderall. It does exactly what it is supposed to do, make you productive. I went from a 3.0 to a 3.8 from this medicine. But make sure you eat, if you are on it your body will not tell you you're hungry.""",9,
183,Adderall XR ,2,amphetamine and dextroamphetamine,"""I was prescribed Adderall XR for lack of focus and attention. After being on the medicine (10 mg) for 4 days I felt very confused and had trouble talking. I was stumbling over my words and second guessing myself. My appetite was altered (as expected) but I made sure I ate frequently. I also noticed I was very impulsive and short tempered, more than usually. I just wasn't my normal self on this medicine. I'm glad it has worked for many people, but it did not agree with me.""",5,
184,Adderall XR ,2,amphetamine and dextroamphetamine,"""I had unknowingly suffered from ADHD-PI for my entire life. I was constantly in trouble for losing my things, not paying attention in class, forgetting conversations, being unable to understand conversations, so on and so forth. My life was a wreck. My parents constantly told me that I was lazy and worthless. After I joined the military, I was diagnosed with ADHD and Adderall was the first and only medication that I was put on. I went from being the clumsy loser to the office hero. I recently started college and so far, I'm getting straight A's. This medication makes me cool, logical and focused. I took off a star because it makes me forget to eat sometimes and that makes me tired.""",9,
185,Adderall XR ,2,amphetamine and dextroamphetamine,"""Having been recently diagnosed with ADD at the age of 31, I would have to say that stimulant therapy has been a God send! My doctor first prescribed Ritalin-SR, and I felt it was not as effective as it could be, so she changed my prescription to Adderall-XR 20 mg and I feel it is working. I feel more focused at work with better concentration. I don't procrastinate as often as I have (my entire life), but one unexpected result of the therapy is I no longer feel irritable and short-tempered! I also don't feel frustrated as much as I used too. My staff and co-workers have noticed the difference and have told me they don't feel the need to ""walk on egg-shells"" around me! So in summation, Adderall is certainly doing the trick!""",8,
186,Adderall XR ,2,amphetamine and dextroamphetamine,"""I'm so much more focused at work and home. But I noticed, if I don't eat, I'm a space cadet. Eating is very important, otherwise you're just wasting a good medicine. I also have ALOT more energy, By Far! I work the overnight shift at work, and it helps very much. Thanks Adderall.""",10,
187,Adderall XR ,2,amphetamine and dextroamphetamine,"""Adderall XR has been amazing for me. I was diagnosed with ADHD at age 5, and was on and off of stimulants since original diagnosis. As a kid I would go through bouts of taking it and bouts of pretending to take it. I tried to be unmedicated as an adult, but that only produced anxiety, likely due to my naturally occurring rapid thought processing and tendency to fail to complete projects (distracted by new thoughts). My quality of life is significantly better when I take Adderall and I see no shame to be had in that. I experience dry mouth fairly often, but overall it is amazing and totally worth it. I am however nervous about facing pregnancy without it, as well as breast feeding. This medicine really makes a difference in my life.""",10,
188,Adderall XR ,2,amphetamine and dextroamphetamine,"""As a 16 year old junior in highschool, I never seemed to really notice how much I didn't pay attention to things that didn't interest me. As my family and friends have been saying how important getting good grades in junior year is, I thought deeply about it and found out that maybe I just don't care. Although it wasn't that, I really do care, but I just never wanted to sit down and do the homework. Because it's not interesting, even though I know how important it is. I eventually brought this to my mothers attention and she even noticed it for awhile, that maybe I have ADD. Eventually we went to a special Dr, he concluded I have mild/moderate ADD, started me on 15mg last month, didn't last all school day, and today i just picked up my 25mg""",8,
189,Adderall XR ,2,amphetamine and dextroamphetamine,"""Been on it for five months. At first, didn't notice any change. Now I find myself daydreaming less. Concentration hasn't improved much, but I'm less impulsive and think things through more than I used to. Instead of having thousands of thoughts at once, I now only have hundreds. I like it it helps me.""",7,
190,Adderall XR ,2,amphetamine and dextroamphetamine,"""This medicine is amazing. I took it about 5 hours ago and still going strong.""",10,
191,Adderall XR ,2,amphetamine and dextroamphetamine,"""I am 21, I'm studying in physics and I have been on adderall for almost 2 years now. I started at 15 mg and I am now at 25 mg. It was good the first year, very effective. But now, I don't think it really helps. I feel sleepy with it and I lost attention very quickly. I don't think the dose is the problem, I feel the effect and I think that increasing the dose will augment the anxiety cause by it (I noticed that each time I had to augment the doses, the side effects was worst). I'm gonna return to Ritalin tonight, it was way more effective. Or maybe another one with methylphenidate. Concerta didn't works for me, maybe biphentin should.""",7,
192,Adderall XR ,2,amphetamine and dextroamphetamine,"""Couldn't live without it. Didn't discover it until a few years ago.""",10,
193,Adderall XR ,2,amphetamine and dextroamphetamine,"""I am 25 years old. Over the last 3 years I have pretty muched ruined most of my relationships involving my career and my personal life. The most common symptoms I experience are: Difficulty concentrating and staying on task, caprishious behavior/severe mood swings, impulsive behavior/making irrational decisions that significantly impact my future, depression, and anxiety. I had a great job, and I had lots of friends. Unfortunately, difficult events took place that caused my emotional health to start spiraling out of control. I became diagnosed with ADD/ADHD in April 2013. Started Addrerall 30mg XR. It really helped me feel more motivated, less depressed, and I felt I could concentrate much better. I definitely recommend this medication!""",9,
194,Adderall XR ,2,amphetamine and dextroamphetamine,"""I started on 20mg Adderall XR 1 month ago. I was diagnosed with ADHD when I was 13. I was first medicated on Ritalin and I went off of it because it made me very uneasy on the insides. I managed to get through school with all applied courses because a gold fish had a higher attention span then me. If I could turn back time I would have chosen the Adderall path. Just a few side effects that really weren't to bad, I lost a lot of weight because it suppressed my appetite, it was all weight that I could afford to lose and I feel better about myself, I do however have to make a list of tasks before I begin my day or I just get super hyper focused on one thing for to long. I grind my teeth and I have to take sleep-aids but it's worth it.""",8,
195,Adderall XR ,2,amphetamine and dextroamphetamine,"""Started off with Concerta in May 2012 it was not effective at all, switched over to Adderall XR 10mg in July 2012 for seven days as a starter dose, then started Adderall XR 20mg, I noticed a considerable difference between the two medicines instantly. I am able to focus for a very long period of time without being distracted, my grades improved exceptionally, I went from receiving grades below 55% now my lowest grade is 83%. The benefits of this medicine do outweigh the side effects for me, I noticed 20 minutes after taking Adderall, I have increased bowel movements, lower libido and decreased appetite. I stop taking Adderall during breaks and long weekends, the first day not on it, I am extremely tired, exercising and eating healthy helps.""",10,
196,Adderall XR ,2,amphetamine and dextroamphetamine,"""I have been taking Adderall now for about a month. So far so good, it's helped me focus a lot. I felt good before in regard to mood, now I feel even better. I'm concerned it may cause libido issues when I have been on it longer. """,9,
197,Adderall XR ,2,amphetamine and dextroamphetamine,"""The best! No nighttime anxiety like on Concerta ,feel stable and able to think and be organized a good 10-12 hours . Also acts as an anti anxiety and anti depressant for me.""",10,
198,Adderall XR ,2,amphetamine and dextroamphetamine,"""I'm able to tackle life and with a good mood.""",10,
199,Adderall XR ,2,amphetamine and dextroamphetamine,"""My focus and energy increased immensely. I did a 4 to 6 page research final paper in 3 days. I finally can focus on tasks and not spend hours and hours on one task because I dosed off and daydream. I also did a 13 page AP English within 9 days. I'm glad I decided to take Adderall XR at the end of high school and now I will be taking it while I'm in college. Is it a cognitive enhancer which is said a lot ABSOLUTELY NOT. It doesn't make you smarter, it doesn't improve your thinking, and it doesn't improve your memory. It just do what its suppose to do and helps you focus. The bad thing is that it is hard to sleep.""",9,
200,Adderall XR ,2,amphetamine and dextroamphetamine,"""Amazing.""",10,
201,Adderall XR ,2,amphetamine and dextroamphetamine,"""I am 22 years old and never was a bad student throughout school but was always very unfocused when it came to reading comprehension and listening to lectures. I now work for a general physician and she seemed to notice my frustration with not being able to get anything done when there was a lot to do. I would get very aggravated easily and had very bad mood swings. My doctor prescribed me Adderral XR and I waS very hesitant to take it. When I started taking it I felt like I was much calmer, was able to do my job. It's really great me and my husband get along now because I'm not so uptight. It does give me dry mouth and insomnia but I can deal with the no appetite. Overall I think it is great!""",9,
202,Adderall XR ,2,amphetamine and dextroamphetamine,"""Adderall XR works wonders. I can finally get my scattered brain to focus on one thing at a time. The downside is that it doesn't work as long as advertised. I am lucky if it lasts 6 hours, and I work for 8. Once I get home, I feel like I'm having a major caffeine crash. I've heard that once you adjust to the medication, you stop crashing so hard. I've only been on it for one month. """,8,
203,Adderall XR ,2,amphetamine and dextroamphetamine,"""I am a 36 year old African American female graduate student who is currently applying to med school, while working full-time in a hospital pharmacy. I had been on Effexor 150mg daily for several years for depression. Last March (2011), I was diagnosed with ADHD by a LCSW with 30 years of experience in the field. Initially, I was on Concerta 36mg, but switched to the less expensive Adderall XR 20mg daily. I find that my concentration is much better, but I have lost 30 lbs. & have a decreased libido. After taking Adderall XR 20mg for only 3 months, I saw significant improvements in my MCAT score (8th MCAT attempt)! This year, I am will definitely obtain a competitive score & finally secure my spot in med school. THANKS ADDERALL XR!""",10,
204,Adderall XR ,2,amphetamine and dextroamphetamine,"""It helps with everyday activities and I stay attentive and more focused.""",10,
205,Adderall XR ,2,amphetamine and dextroamphetamine,"""Definitely makes me focus and achieve all things; through home and work. No more daydreaming! 30Mg XR.""",10,
206,Adderall XR ,2,amphetamine and dextroamphetamine,"""Been on Adderall XR for a week and I can tell a huge difference in my daily life. I was prescribed 20mg once a day. I am 35 years old and I believe I have always suffered from untreated ADHD. My only complaint is with no insurance it is a fairly expensive medication but so far well worth the cost.""",9,
207,Adderall XR ,2,amphetamine and dextroamphetamine,"""I've been on Adderall since I was in high school, so about 5 years. It works well for my concentration and allows me to focus for an extended period of time, such as when studying. This medicine has definitely helped me but it has a lot of side effects. For me, loss of appetite, euphoria, and dry mouth is the most common. Headaches are frequent, but nothing Ibuprofen can't fix. I've been on/off antidepressants that affected the Adderall. When I was on Lexapro, taking Adderall would make me irritable, anxious, and paranoid. Sometimes to a full blown panic attack. Now I'm on Prozac and the Adderall combination is fine. But I still get anxious and mildly irritable when the ""high"" of the Adderall decreases.""",7,
208,Adderall XR ,2,amphetamine and dextroamphetamine,"""I have always known I was intelligent and a doer, but I could never finish a project or class work without starting another(2-3 really!) projects. Therefore I would always get depressed and feel worthless, I couldn't handle small talk and had extreme anxiety when I had to go to church because I couldn't sit still for more than 20-30 min without wanting to burst. My mom always found ways to teach me to calm myself down in different situations but she didn't understand how bad it was. She also didn't believe in medicating her children. I wish I could describe what my first 5 employers said about me when I left their companies. I will just say this, Adderall XR 20mg once in the morning has seriously made the difference in my life.""",10,
209,Adderall XR ,2,amphetamine and dextroamphetamine,"""I'm 18 years old. I have been on Adderall for about 3 years and it is amazing. I'm ADHD. I have tried Vyvance which did nothing for me. I have also tried Ritalin which caused a complete mood change. I had very depressing thoughts and a overall bad mood. The littlest things would set me off. I thought I was going to kill. Adderall is what I found right for me. """,10,
210,Adderall XR ,2,amphetamine and dextroamphetamine,"""My 10 year old son has taken Adderall XR for about 3 years now. This medication is amazing! Twenty years ago my oldest son was diagnosed with ADHD and I refused to medicate him because all of the children I knew that were medicated were ""zombies"". This time when I had a child with ADHD I decided it was not fair to not medicate him and am so glad I did. With Adderall, he is alert and well behaved (for the most part). He says he can focus instead of daydreaming all the time. Insomnia and loss of appetite are the only problematic side effects we have, but have been easily remedied with Pediasure and melatonin. I take him off medicines two weekends per month to be sure he's not getting dependent and he goes right back to his normal ADHD self.""",9,
211,Adderall XR ,2,amphetamine and dextroamphetamine,"""Helps calm me down a lot.""",9,
212,Adderall XR ,2,amphetamine and dextroamphetamine,"""I am 43 years old, dropped out of high school, had many bad relationships, many bad decisions, and could never finish 1 thing when I started it, could never be organized, could never remember things when first told, always lost things or misplaced them, tripped over my own feet, and was never good at keeping appointments, I would forget about them. I have been on Adderall for 4 years, had my ups and downs with it, have had to change the dose some, go off of it on my days off, because it got to where it wasn't working as well, and if I medicated myself, I took to much, or not enough. I do notice a BIG difference in the generic, even though they say its the same. Adderall XR has worked wonders for me, and has changed my life.""",10,
213,Adderall XR ,2,amphetamine and dextroamphetamine,"""Alright, if you're here, you probably already know most of this, but I'll say it anyway... This drug is f'ing amazing. I was a medical student before I accepted the fact that I had some serious issues with inattention. Some doctors/psychologists/etc. will try to tell you that you don't have ADD because you didn't beat kids up in class in elementary school, or because you managed to achieve some academic success, but let me tell you.. it's real son! I made it through med school with minimal use, but my surgical residency became a disaster quick. Please believe me when I tell you that this med single handedly saved my career as a surgeon. If you have any doubts, it's worth your while to look into adderall.""",10,
214,Adderall XR ,2,amphetamine and dextroamphetamine,"""On my 4th day of Adderall XR! I just bumped up to 20mg today, and let me tell you, best ADHD drug I have ever taken! One, I feel happy and content. Two, I am a ton more focused! And three, I can sit on my couch and just chill or go out and play basketball with my friends or basically do whatever, my motivation is amazing! I tried Focalin XR, Concerta, Strattera worked for a year, then just stopped working. But I asked my doctor to let me try this medicine, and that is the best choice I have ever made. No insomnia but be ready for a loss of appetite. I lost 8lbs. in the 4 days I've been taking this. As long as it keeps working as it is, I can see me being on this for a long time.""",10,
215,Adderall XR ,2,amphetamine and dextroamphetamine,"""I am a 57 year old male who struggled through five years of college and finally gave up without getting a degree. At home I would start projects and never finish them. In my early forties, I finally earned a BS degree out of sheer determination. My wife, who is a psychologist, gave me an IQ test and found that my IQ is rather high. I started asking myself, ""Why have I been an under-achiever for most of my life?"" My wife suggested that I might have ADD. I started taking Adderall XR 20mg about 6 years ago which changed my life for the better. I am now able to finish things that I start. Plus, I don't procrastinate nearly as much. I now read entire books, newspaper articles, etc., without quitting part way through.""",9,
216,Adderall XR ,2,amphetamine and dextroamphetamine,"""I have been on Adderall for several years now and can't say enough good things about the medicine. It helps me to focus on tasks and now that I am in college, it has really helped with my studies. It took me a while to come to the realization that I needed something to help with my ADD and I am glad I was prescribed Adderall. The side effects for me have been loss of appetite. I would have insomnia but I take anti-anxiety medicine before going to bed, to counter-act the medication. My short and unscientific philosophy on Adderall is that it bridges the gap between wanting to do something and actually doing something.""",9,
217,Adderall XR ,2,amphetamine and dextroamphetamine,"""Since I started taking 15mg of Adderall XR about 2 weeks ago I feel like it's changing my life for the better. I can't say it is having a huge impact on me but I can definitely notice a difference when I'm on it as opposed to when I'm not. My concentration has definitely improved. I can stay on the same thought pattern a lot easier and also follow through with the task at hand. I feel more aggressive towards events that happen it definitely gives me a different outlook.The only symptoms that I am getting with Adderall XR is a loss of appetite. It's really strange how I went from having a huge appetite to just not even thinking about eating or making it a priority. I don't like it but it saves me a bit of money.""",9,
218,Adderall XR ,2,amphetamine and dextroamphetamine,"""This medication has totally changed my like for the better 100%. My life before Adderall was a huge mess and full of incomplete tasks and lots of trouble with work. Now my life is finally together and on track and almost everything I start also gets finished and pretty much right away. My daughter also is on this medication and she went from a D and F average in school to the A,B honor roll and doesn't have any more problems in school. This medicine was a life savior for the both of us... MOTHER AND DAUGHTER!""",9,
219,Adderall XR ,2,amphetamine and dextroamphetamine,"""Helps greatly.""",10,
220,Adderall XR ,2,amphetamine and dextroamphetamine,"""I have been taking this for 2 days. It is great, I have been losing my appetite but have been eating when I get home. Other then that it is great.""",9,
221,Adderall XR ,2,amphetamine and dextroamphetamine,"""I find that with Adderall XR everything has improved. I am diagnosed with ADHD, OCD, Bipolar mixed cycling, and anxiety {GAD}. Before I would stay in bed for three weeks straight because I had no energy. With Adderall XR I am able to function. Recently I have lost my pill bottle (a real downside to being adhd - you loose things), and I am not looking forward to sitting through more classes without it. I think I've finally found the right dose - 30 MG once a day in the morning seems to work for me. I just cannot have any type of eggs. I notice, however, that this makes me feel a million times better. I've noticed a little weight loss but not much.""",9,
222,Adderall XR ,2,amphetamine and dextroamphetamine,"""I began taking this before I began any other medication. It made me more anxious and nervous. It also seemed to increase my OCD (the ""pure O"" form) by making me more prone to think about my OCD. It did help me to focus on occasions, but it also made me focus on my anxieties and obsessions as well. My therapist told me that stimulants like this one and Concerta are not good for people with anxiety disorders (almost all of them), unless they have anxiety because they cannot focus and accomplish necessary tasks. I recommend talking to a counselor or Psychologist/psychiatrist before being prescribed stimulants for ADHD.""",3,
223,Adderall XR ,2,amphetamine and dextroamphetamine,"""I have been taking Adderall XR 30mg for about 7 months now and I am starting to get concerned. I started out with 20mg, but was still very impulsive, so upped the dose to 30mg. I can focus and listen really well, but I am noticing increasing negative effects. I noticed dizziness right away, but this improved after a few weeks. Then I started to notice myself constantly stumbling over words when talking. I have NEVER had that problem before. I began to get headaches every day about two months ago and it is getting worse daily. That's a big concern to me because amphetamines are bad for the liver and kidneys as it is, and now I HAVE to take increasing doses of ibuprofen just to ""take the edge off"" of the headaches. """,7,
224,Adderall XR ,2,amphetamine and dextroamphetamine,"""This medicine is not to be taken lightly. It helps very much. """,10,
225,Adderall XR ,2,amphetamine and dextroamphetamine,"""Adderall XR has changed my LIFE! For years, I have struggled with depression and anixety, no motivation, mood swings and couldn't focus on any task. I was diagnosed with ADD/Bi-polar when I was 19-20ish (26now and mom of 1). I have struggled through so many years not knowing after several doctors and tons of medicines or medication combinations I was put on Vyvanse from 30-50mg over a period of 2 years. It worked well for me. In the beginning I had dry mouth, palpitations. My coverage stopped paying for it. Doctor tried me on Strattera and Concerta (not together). After several months I was just still always sick, with stomach cramps, headaches, etc. About 3 years now I've been on Adderall XR 30mg and I still have dry mouth and loss of appetite. Other than that, it has helped me to be a ""normal"" person and loving, motivated mother.""",9,
226,Adderall XR ,2,amphetamine and dextroamphetamine,"""I'm 57 years old. Both my sons were diagnosed with ADHD. I went out with a guy with ADHD and the symptoms he described were just like mine. My doctor was hesitant about prescribing it to someone my age. I went home and got it filled and about 45 minutes later I was amazed. I was talking, being sociable, and enjoying the people I had known for years and barely talked to. I have never felt some calm. I thought, ""wow, is this what normal people feel like?"" I'm much more focused and productive even though I've always been successful and done well in school. I tried the regular Adderall and it didn't help at all. I'm only taking 10mg and it's working great!""",10,
227,Adderall XR ,2,amphetamine and dextroamphetamine,"""I hate the loss of appetite, other than that, nothing but good things.""",7,
228,Adderall XR ,2,amphetamine and dextroamphetamine,"""I'm 18 and have been taking Adderall XR 30mg for 10 years now. When I take it, I can focus on school work and my job and actually succeed. I like being able to do well in school and work but lately the side effects have seemed to intensify like crazy. I'd always experienced the loss of appetite but now the sweating, anxiety and depression are all starting to wreck havoc on my life. I'm not sociable at all when I'm on this medication. I feel like I'm more of a robot. And if I get distracted for a second and start something else, I will focus on that instead of getting my work done. I've tried other medications in the past but none do the job like Adderall. """,6,
229,Adderall XR ,2,amphetamine and dextroamphetamine,"""I'm in high school, and just got prescribed to 30mg Adderall XR. When you take it, it starts to work in 30-45 minutes. You are supposed to be able to feel the effects for around 10 hours I believe, and I only feel them for 6 or 7. I feel the full effect for 3 or 4 hours and then they gradually weaken. I told my doctor that I get bored listening to the teacher talk for an hour straight, and get distracted very easily. I thought that the Adderall was going to make me pay attention and not get distracted, but the only thing I have noticed so far is that it makes me very neat with everything (which comes in handy at times). However, it seems like whenever I take it I'm in a good mood. Overall I like it.""",9,
230,Adderall XR ,2,amphetamine and dextroamphetamine,"""It was a year ago I was put on Adderall XR. The difference it has made in my life can not even be explained with words. At 36 yrs of age I went to my family doctor and got real honest. It was a humbling experience. I have suffered with drug addiction, depression and major depression for many years. Being called and labeled so many things since I was 15. I really was not sold on my doctor saying I was a clear cut case of ADHD. Of course I saw three different doctors in about three months and tried three different meds before my doctor put me on Adderall. After being on it for a year. I have got involved in a ministry, moved across the country and am starting a new business in Texas. My wife of 14 years can't believe the difference.""",10,
231,Adderall XR ,2,amphetamine and dextroamphetamine,"""I have taken Adderall XR for 6 years now. I started with 20mg once a day and now I am taking 25mg twice a day. I had severe ADHD since I was very young and Adderall XR seems to have taken me out of a fog I felt for many years. After reading other postings I question If I am taking too much of this drug. I do not have any side effects, but I can definitely tell when it is wearing off. It seems I cannot wake up without it and my second dose at noon is never forgotten, or I will start to really drag. I'm worried I am dependent on this drug and it scares me. Now it seems like the dosage is not as effective as I am very tired by 8:00 pm. Overall this drug has helped me tremendously with ADHD and depression.""",10,
232,Adderall XR ,2,amphetamine and dextroamphetamine,"""I agree with the person who stated there must be a quality control issue as sometimes it feels as if I never took the medicine at all. Next script I am going to check the capsules just so I can be sure. Hydration may be an issue as well.""",8,
233,Adderall XR ,2,amphetamine and dextroamphetamine,"""Have been taking Adderall XR for over a year now. I am having some issues with tolerance now, but it's still working reasonably well. Had side effects for the first few months, but now I have none. Good stuff!""",9,
234,Adderall XR ,2,amphetamine and dextroamphetamine,"""First drug I started taking for ADD a month ago. Took the 20 mg and it felt too intense and had a ton of side effects, but after 3-5 days, was tolerable but still suffered from really bad headaches and dry mouth all day. 2 weeks later, headaches finally stopped, but dry mouth was horrible, must have drank a gallon of water or more a day and had to have candy or gum all the time. But, I could tell I was a little more productive at work. At night, I would catch myself daydreaming worse than before and wondered if I was worse without it. I felt it basically replaced my coffee and then some, but the dry mouth wasn't worth it. I am now going to start taking Wellbutrin since I am a little depressed too and that drug is supposed to help with both.""",8,
235,Adderall XR ,2,amphetamine and dextroamphetamine,"""With no medicines I am the world's laziest housekeeper - no kidding. With Ritalin, I am still that, but I do very well at work. I tried Adderall because it was cheaper and it didn't help my concentration at work, but I painted the floor and the ENTIRE inside of my house, a complete renovation - needed no sleep, almost at all. While it's great to be so productive, physically, I have to try something else, because I feel like I'm on full throttle.""",8,
236,Adderall XR ,2,amphetamine and dextroamphetamine,"""Uneven throughout the day, especially noticeable dip after 4 hours or so, then wears off gradually. The directions say to take it in the morning, but I need all day coverage (I have severe ADHD) so I need another dose around 3pm. No insomnia problems with this usage, though I tend to go to bed late anyway (after 2am).""",9,
237,Adderall XR ,2,amphetamine and dextroamphetamine,"""Ever since I started taking the Adderall, I noticed I am more active, focused, and determined to achieve my goals. It helps me mentally and physically, so of course I definitely like being on it.""",9,
238,Adderall XR ,2,amphetamine and dextroamphetamine,"""I can't function without it. I'm 20 years old and it turned my life around, the only thing was it gave me heart palpitations but its easily curable with a lower dose. I was taking 20 mg. I'm going to try it 10 mg. Too much makes you stay up for ages.""",9,
239,Adderall XR ,2,amphetamine and dextroamphetamine,"""I was always been a gifted student, but struggled to pick anything up in class. My entire life I would go to class and walk out gaining nothing but a couple good day-dreams. I thought I had ADD a very long time ago and asked my mom to have me checked; but being the proud mom she was her son couldn't have ADD. This year I started college and the same trend of gaining nothing from lectures remained. I was sick of putting in the effort to go to class and getting nothing from it. I was diagnosed last November and tried a few medications prior to Adderall XR. This medication changed my college career, I can now go to class and follow my professor through the entire lecture. I no longer need to reread everything to understand it.""",9,
240,Adderall XR ,2,amphetamine and dextroamphetamine,"""Adderall XR has changed my life. For years, I have struggled with depression and just not feeling well. I happened across an article on Adult ADD and recognized the symptoms. I talked to my doctor and went off Effexor XR and then began taking Adderall XR. Before, I has lost focus by 11 a.m. and didn't even know where to begin on projects for work. Everything just seemed to be too difficult to do. I couldn't make it through the day without a long nap. I feel great, am actually enjoying my work, and don't need naps anymore. Always take it first thing in the morning; otherwise, it will interfere with sleep.""",10,
241,Adderall XR ,2,amphetamine and dextroamphetamine,"""I was diagnosed with ADD about 5 years ago; a year later, I started taking a Concerta for 2-3 months; it gave me headaches and didn't help. Hearing good things about Adderall I tried it and wow it was like magic. I felt awesome, I could actually think and focus, and everything was great with not-so-terrible side-effects. The thing with Adderall for me was that I constantly had to change doses (I tried XR 10, 20, 30 and reg 5,10). I jumped all over the spectrum, because my biggest side effect was it affected my sleep and I was soon diagnosed with moderate obstructive sleep apnea; may not be correlated but it exploited this problem. After roughly 3.5 years the side-effects have increased and it doesn't help much. Looking into Desoxyn and Dexedrine.""",8,
242,Adderall XR ,2,amphetamine and dextroamphetamine,"""I started taking Adderall a few months ago. It has really helped me at work and home. At work I sit at a desk, work on a computer and talk on the phone. I have many things going on at once and Adderall has helped me focus and gives me the energy that I need. Sitting at a desk and staring at a computer can make you tired. Also, it gives me focus on the many tasks I am doing at once. After work I go home to a wife and a 20 month old, full of energy and active child. My wife works as well, so we are both tired when we get home. After work, there is still a lot of work to be done. With the child, household work and yard work. Overall Adderall is working well. Only draw back is if I take to late in the day, it is hard to fall asleep a night.""",8,
243,Adderall XR ,2,amphetamine and dextroamphetamine,"""Adderall is overall a good ADD medicine. The only side effects I get are insomnia and weight loss but it really does work for school.""",9,
244,Adderall XR ,2,amphetamine and dextroamphetamine,"""I just recently started taking Adderall XR and even though my doctor and I are still trying to find the right dose I have already noticed a major difference. Since I've started taking it I've been able to get lost in books for the first time because I can actually focus without having to make myself. I have noticed a decrease in appetite but it seems more like a newly developed aversion to high calorie foods and I'm wondering if that's not because of the added stimulation from the carbohydrates. Either way I think it's important for everyone to remember there is no magic pill and in order to get the best results you have to change your lifestyle too. Like making sure to get 8 hours of sleep and eat foods high in fiber and cut back on sugar.""",9,
245,Adderall XR ,2,amphetamine and dextroamphetamine,"""Adderall was a great drug for my ADD. It didn't make me lose my appetite at all, it didn't make me moody, it didn't give me any crashes, it helped me focus really well. But it did give me bad acne which is why I ended up stopping it and now I am looking for another drug to replace it. This annoyed me because it was the perfect medication for me but I will take a drug that doesn't work as good for a clear face any day.""",8,
246,Adderall XR ,2,amphetamine and dextroamphetamine,"""I started taking Adderall XR 12 days ago and I love it. I immediately started focusing better. I now feel great when I wake up knowing that I will be able to get things done that have been put off for so long. My memory and self esteem have improved dramatically. Only side effects I am experiencing are dry mouth and mild headaches.""",9,
247,Adderall XR ,2,amphetamine and dextroamphetamine,"""I was diagnosed with ADHD 6 years ago by my family physician. She put me on Effexor, which seemed to help at first, but over the next year, the side effects were not worth the results. Another doctor recently prescribed Adderall and when that worked well, he gave Adderall XR. I am so much more centered, can concentrate, and my quality of life is so much better. I hate that it is thought of as a ""street drug"" and I hate that the price is so high. The generic did nothing for me except to make me agitated/jittery for few hours, then crashed and had a headache.""",9,
248,Adderall XR ,2,amphetamine and dextroamphetamine,"""It helps keep me calm and focused at work. I do suffer insomnia if I don't take my daily dose consistently. I tried to stop taking it and my metabolism took a severe nose dive even though I never had weight problems before. I did lose about ten pounds when I started taking it but it leveled off and I was able to maintain a healthy weight. I would have liked to try a more natural approach to managing my ADD but the weight gain has added depression and therefore I'm back on it.""",7,
249,Adderall XR ,2,amphetamine and dextroamphetamine,"""Great when combined with Adderall (immediate release). I stay focused and organized, have consistent energy, and even speak more professionally at work. Con: Tightness in chest/anxiety on doses higher than 5mg. I seem to be highly sensitive to the XR, so I take 5mg three times a day with Adderall (immediate release) 10mg.""",8,
250,Adderall XR ,2,amphetamine and dextroamphetamine,"""I love Adderall XR. It helps me get through the day and make the best of everyday.""",10,
251,Adderall XR ,2,amphetamine and dextroamphetamine,"""I am a 23 year old male 175lbs, on Adderall 20mg XR. Great tool. Motivation and self-esteem awesome boost. Focused and better moods. Persistent anxiety lessened. Some grogginess but manageable so long as you eat appropriately. Minor loss of appetite. Been on Strattera and Lexapro in past, no comparability to Adderall XR! Absolutely recommend to others and parents.""",10,
252,Adderall XR ,2,amphetamine and dextroamphetamine,"""Not much side effects, just see imprint of things, when upping the dosage. Feel drugged, like it's releasing chemicals in the brain, have quick 1 second pain in leg throughout the day now and again. Helps somewhat with ADHD.""",6,
253,Adderall XR ,2,amphetamine and dextroamphetamine,"""This medication helps me stay focused at work. I used to have problems reading long groups on letters an numbers for verification. Using Adderall XR has cured this problem with no side effects.""",10,
254,Adderall XR ,2,amphetamine and dextroamphetamine,"""I love it because it helps me focus and it also helps with my anger problems but best of all it helps with my appetite.""",10,
255,Adderall XR ,2,amphetamine and dextroamphetamine,"""I love Adderall. I'm 38 years old and a very accomplished and successful person. I started taking Adderall this year and it has done wonders for my productivity. It makes me sad that I hadn't discovered it earlier in my life. To think what I could have accomplished. Like a lot of people I start 10 things and finish none. Adderall helps me stay on task. It's like responsibility in a pill.""",10,
256,Adderall XR ,2,amphetamine and dextroamphetamine,"""I am a 54 year old male just diagnosed. I have been a successful overachiever all my life. This drug has allowed me to stay on task and be much more focused. I no longer feel the need to do 10 things at once and get nothing done. I now have the benefit of good focus and concentration and don't feel I have lost any of the drive that has made me successful in the past. No side effects. Don't take it too late in the day though.""",9,
257,Adderall XR ,2,amphetamine and dextroamphetamine,"""I've been taking 20mg of Adderall XR for about 4 months now, and yes I'll admit it has dramatically changed my life. All the good side effects come to life and I feel like a completely amazing person.""",8,
